id,time,wage,male,age,event,compare,cluster_var
08-263,27,49000,0,33.65366,0,0,03-141
01-6969,26,50000,1,24.180698,0,0,01-918
02-5272,31,44000,0,24.235455,0,0,02-2863
03-2848,44,48000,1,18.417522,0,0,01-1717
01-1729,28,53000,0,39.273102,0,0,02-793
02-6471,24,49000,0,19.286791,0,0,02-1258
02-8612,45,53000,1,19.266256,0,0,02-7971
09-183,29,49000,0,35.556469,0,0,09-052
02-3549,16,53000,1,25.563313,0,0,01-032
01-5732,17,47000,1,24.030117,0,0,01-1237
02-5622,28,49000,0,21.860369,0,0,14-018
01-8205,46,51000,0,25.159479,0,0,01-6371
02-5057,6,48000,1,19.656399,0,0,02-034
01-6954,29,50000,1,24.899384,0,0,01-2889
01-2538,29,51000,0,35.501709,0,0,01-2564
01-4850,9,52000,0,25.207392,0,0,01-2564
48-019,47,46000,0,40.696785,0,0,02-7492
13-276,17,49000,0,33.331963,0,0,02-2667
02-7330,40,47000,0,20.402464,0,0,02-5471
12-111,23,47000,0,31.94935,0,0,12-015
42-1575,44,47000,0,29.101986,0,0,42-340
68-055,31,44000,0,28.301163,0,0,68-077
42-1668,11,47000,0,19.190966,0,0,42-1254
03-0720,38,49000,0,19.55373,0,0,03-1383
02-4287,19,49000,1,24.851471,0,0,02-5404
01-8225,22,48000,0,20.73785,0,0,01-708
02-7577,46,47000,0,21.326488,0,0,04-050
02-3952,0,52000,1,21.13484,0,0,02-003
01-1002,29,50000,0,42.551678,0,0,01-7330
33-040,5,46000,0,29.444216,0,0,15-018
02-7035,45,49000,0,22.353182,0,0,02-6382
32-141,6,49000,0,30.169746,0,0,01-112
02-4600,23,48000,1,,0,0,02-034
01-5548,13,46000,0,23.941137,0,0,02-5168
68-155,39,43000,1,18,0,0,68-077
01-3504,28,49000,1,22.264202,0,0,30-139
01-2863,14,54000,1,31.326488,0,0,01-1977
05-133,2,50000,1,,0,0,05-029
02-187,12,52000,0,46.234085,0,0,14-018
01-2049,41,54000,0,39.813828,0,0,03-0594
01-5493,35,49000,0,28.568104,0,0,01-232
08-261,26,45000,0,33.28405,0,0,20-037
01-3673,18,48000,0,30.429844,0,0,01-087
01-579,36,47000,0,46.843258,0,0,01-305
01-1425,6,48000,0,24.194387,0,0,01-1717
02-4881,10,51000,1,20.772074,0,0,02-3084
02-2644,12,52000,1,28.212183,0,0,02-4617
01-4902,24,48000,1,28.465435,0,0,01-2020
02-2413,29,46000,0,32.763863,0,0,13-293
01-9810,38,51000,1,,0,0,01-5210
01-2855,37,49000,0,36.227242,0,0,01-658
01-5562,46,48000,0,30.792608,0,0,01-305
01-2729,17,52000,1,29.991787,0,0,03-158
01-2812,30,47000,0,34.803558,0,0,09-026
20-032,1,49000,0,36.343601,0,0,01-4593
11-390,27,46000,0,34.420261,0,0,02-355
68-149,33,43000,1,19.2731,0,0,42-634
42-708,1,50000,1,25.878166,0,0,02-3015
01-2767,29,49000,0,34.789871,0,0,18-039
08-157,36,48000,0,43.776867,0,0,32-012
02-2460,7,46000,0,28,0,0,02-4300
01-9245,21,46000,0,18.609171,0,0,15-054
02-5674,31,48000,1,22.537987,0,0,02-3854
01-5349,23,49000,0,26.405203,1,0,01-1237
88-055,2,48000,1,23.05818,1,0,78-001
02-8104,43,51000,1,19.101986,0,0,02-4535
01-6840,37,46000,0,26.678988,0,0,01-1152
18-063,39,49000,0,44.392883,0,0,01-8773
06-435,5,49000,0,28.876112,0,0,02-5346
03-0305,27,49000,0,18,0,0,01-983
02-008,34,44000,0,72.702255,0,0,02-345
01-6875,31,48000,0,25.419575,0,0,01-273
08-215,25,50000,0,34.940453,0,0,03-114
01-8822,17,48000,0,18,0,0,03-324
02-8600,45,49000,0,19.38946,0,0,02-394
38-052,45,48000,0,39.943874,0,0,16-047
01-8777,27,50000,1,20.710472,0,0,01-5002
01-6283,19,47000,0,23.174538,0,0,01-8235
02-5663,38,46000,0,24.009583,0,0,11-213
02-5291,20,49000,1,21.785078,0,0,06-325
02-3715,26,46000,0,27.26078,0,0,02-5346
02-8350,44,47000,0,19.704311,0,0,02-809
01-7024,1,45000,0,18.951403,0,0,01-1854
01-5720,36,48000,0,27.993156,0,0,01-570
02-1073,18,50000,0,38.150581,0,0,14-018
03-3502,46,47000,0,18,0,0,38-028
02-4522,13,47000,0,22.360027,0,0,11-003
99-244,43,55000,0,30.997948,0,0,01-7018
01-467,24,50000,0,45.542778,0,0,01-3448
01-5528,23,47000,0,26.097195,0,0,01-305
02-8627,41,48000,0,18.506502,0,0,02-2644
02-7992,42,49000,0,19.752224,0,0,02-5346
08-263,24,49000,0,33.037643,0,0,03-141
38-061,6,48000,0,31.039015,0,0,99-388
14-112,4,47000,0,29.67009,0,0,09-052
01-9413,21,47000,0,18.36961,0,0,01-1152
88-037,22,51000,1,27.534565,0,0,42-634
01-3287,1,48000,0,27.575634,0,0,01-1880
99-059,38,52000,1,39.149899,0,0,01-517
04-109,45,51000,1,47.691994,0,0,01-1717
02-7241,30,47000,0,18.513348,0,0,02-4379
02-3696,20,47000,0,25.973991,0,0,02-4629
02-773,36,52000,0,43.585217,0,0,02-1272
02-4974,11,48000,0,20.813141,0,0,02-726
02-3848,42,46000,0,30.402464,0,0,02-4033
02-1842,10,47000,0,30.710472,0,0,01-305
04-418,23,52000,1,30.826832,0,0,04-004
01-5092,2,46000,0,22.661192,0,0,01-6216
01-2219,35,50000,0,38.239563,0,0,01-305
02-5324,26,48000,0,22.757015,0,0,01-3371
01-1485,45,49000,0,44.07803,0,0,01-1880
04-660,23,47000,1,23.003422,0,0,04-050
04-004,41,57000,0,66.535248,0,0,01-2158
88-082,3,47000,1,24.002737,0,0,42-634
11-486,11,49000,1,30.498289,0,0,24-014
01-6426,6,48000,1,20.696783,0,0,01-918
36-080,37,47000,1,36.158794,0,0,03-114
01-670,10,54000,0,40.703629,0,0,14-018
09-102,25,48000,0,40.409309,0,0,09-026
30-159,24,46000,0,32.271046,0,0,03-327
99-186,5,51000,0,31.702944,0,0,01-947
99-144,37,51000,0,38.568104,0,0,01-7879
09-124,31,51000,0,41.004791,0,0,09-010
02-5272,12,44000,0,20.279261,0,1,02-3462
01-5933,43,53000,1,29.437372,0,0,01-5212
04-164,23,52000,1,41.832993,0,0,01-873
29-113,9,47000,1,30.080767,0,0,04-193
02-6007,40,46000,0,23.70842,0,0,13-309
02-7834,38,46000,0,19.204655,0,0,02-809
01-8767,46,47000,0,24.967831,0,0,11-092
02-6101,18,47000,1,18.937714,0,0,02-2975
01-6171,12,50000,1,22.483231,0,0,01-5356
01-9283,20,48000,0,18.355921,0,0,01-305
02-5738,44,51000,0,24.98152,0,0,11-360
01-8603,31,50000,0,21.935661,0,0,01-199
01-986,33,49000,0,43.434635,1,0,01-8773
01-6983,1,56000,0,18.759754,0,0,01-1566
01-6347,6,46000,0,20.457222,0,0,17-024
07-043,2,51000,1,33.646816,0,0,35-017
01-7589,43,55000,1,26.25462,0,0,01-290
03-1891,44,49000,0,19.088295,0,0,58-005
01-5405,3,49000,1,22.182068,0,0,01-3148
02-6345,23,46000,0,19.314169,0,0,02-5863
03-1749,42,51000,1,19.143053,0,0,01-3148
03-0803,39,47000,1,19.718002,0,0,30-031
02-4523,0,46000,0,19.601643,0,0,02-316
03-0219,36,46000,0,19.786448,0,0,03-0567
01-6858,42,46000,0,27.000685,0,1,16-086
02-6086,35,47000,0,21.545517,0,0,01-467
02-6453,20,46000,0,18.424366,0,0,06-045
06-062,13,51000,0,43.414101,0,0,01-226
01-7747,32,46000,0,23.05818,0,0,20-037
01-7917,38,48000,1,24.488707,0,1,01-526
01-1673,3,49000,0,34.659821,0,0,14-018
02-1240,45,48000,0,42.271046,0,0,02-034
04-453,11,52000,1,27.397673,0,0,04-050
02-6150,17,48000,1,18.53388,0,0,03-158
01-9291,32,46000,0,20.85421,0,0,17-024
02-2752,41,51000,0,34.365501,0,0,01-8910
03-1996,47,49000,1,19.711157,0,0,01-759
01-6936,27,50000,0,,0,0,01-2564
03-0283,31,47000,0,18.616016,0,0,01-1237
01-8541,14,48000,1,18.622862,0,0,99-320
01-1094,14,50000,0,38.944561,0,0,01-3250
02-9000,46,51000,1,18.855577,0,0,02-8074
02-6008,17,47000,0,18.924025,0,0,02-5346
03-398,8,46000,0,31.319643,0,0,08-034
02-4249,12,46000,0,23.434633,0,0,02-3269
01-6312,28,47000,1,25.043121,0,0,01-6200
03-295,34,49000,0,41.100616,0,0,08-032
51-010,6,50000,0,33.201916,0,0,02-316
06-096,11,48000,0,40.91581,0,0,02-5346
02-4391,16,47000,1,23.817932,0,0,02-4267
01-7318,42,53000,1,26.986996,0,0,01-843
42-1380,12,50000,0,31.442848,0,0,01-2161
02-6535,46,47000,0,23.845312,0,0,00-076
32-160,22,49000,0,33.099247,0,0,01-1394
01-8832,16,48000,1,18.663929,0,0,01-8235
42-1385,33,49000,0,29.286791,0,0,42-1201
42-1263,43,54000,0,32.531143,0,0,03-063
42-769,26,46000,1,30.847364,0,0,68-077
11-217,17,49000,0,37.164955,0,0,02-652
02-5491,29,47000,0,22.59959,0,0,02-748
42-1443,24,52000,1,26.973307,0,0,02-700
03-0057,27,52000,1,18.177959,0,0,01-2020
01-351,25,46000,0,50.094456,0,0,01-3744
02-3196,24,51000,0,29.156742,0,0,02-1272
03-2227,42,47000,1,18.506502,0,0,11-050
02-003,25,57000,1,69.047226,0,0,01-2158
24-180,42,49000,0,37.206024,0,0,02-345
02-3814,26,46000,0,27.192333,0,0,02-2667
03-454,14,47000,0,31.661877,0,0,38-023
02-8310,42,46000,0,19.382614,0,0,02-2863
01-7042,7,51000,0,20.080767,0,0,01-090
01-9315,30,48000,1,20.334019,0,0,30-031
02-3754,39,52000,0,29.92334,0,0,11-075
09-071,22,54000,0,42.579056,0,0,02-700
01-1309,40,52000,0,43.448322,0,0,01-8903
10-016,35,52000,1,49.587952,0,0,01-658
60-003,6,49000,0,32.366871,0,0,01-5356
02-5504,19,46000,0,20.518824,0,0,02-370
02-7406,30,46000,0,18.205339,0,0,06-146
01-5873,11,48000,1,22.77755,0,0,01-042
01-7812,40,47000,0,25.193703,0,0,01-2943
02-7044,29,48000,0,19.122519,0,0,07-008
02-2849,45,49000,0,35.0089,0,0,02-3672
02-3773,24,50000,1,26.856947,0,0,02-4481
02-9715,46,48000,1,18.212183,0,0,02-048
02-5765,38,49000,0,23.763176,0,0,02-4481
01-7759,42,47000,0,25.132101,0,0,01-7681
03-1073,39,44000,0,19.423683,0,0,29-029
06-261,34,49000,0,37.637234,0,0,02-5346
10-187,1,46000,0,28.821356,0,0,01-042
04-610,4,47000,0,19.64271,0,0,01-1152
42-585,32,48000,1,32.85284,0,0,01-6159
03-0746,41,53000,1,20.231348,0,0,01-6820
01-8932,22,52000,0,19.279945,0,0,01-1070
01-7577,15,49000,1,20.422998,0,0,28-006
02-9020,47,49000,1,18.924025,0,0,02-8074
01-5328,10,47000,0,23.824778,0,0,01-305
01-467,42,53000,0,49.279945,0,0,01-7022
01-5244,47,48000,0,31.737165,0,0,10-047
23-038,43,52000,0,42.305271,0,0,02-5124
25-057,46,52000,0,39.293636,0,0,02-4378
05-143,24,46000,0,33.215607,0,0,16-033
50-023,14,45000,1,32.373714,0,0,50-025
06-189,37,46000,0,42.743324,0,0,02-833
02-5674,47,48000,1,25.871321,0,0,00-076
41-060,43,49000,0,28.006845,0,0,01-3514
11-542,11,45000,1,29.697468,0,0,11-211
02-6694,36,47000,1,21.305954,0,0,02-4534
17-038,24,50000,0,40.573582,0,0,32-130
19-069,23,51000,0,36.083504,0,0,19-005
02-3172,16,52000,1,27.274469,0,0,02-4378
01-2339,35,47000,0,37.767284,0,0,01-112
02-5500,10,48000,0,18.643394,0,1,02-2907
01-4357,45,52000,0,34.563995,0,0,42-1411
02-4773,9,50000,0,20.354551,0,0,01-7022
30-091,4,46000,0,30.286106,0,0,03-434
03-0616,43,48000,0,20.792608,0,0,01-087
10-045,45,52000,0,36.473648,0,0,02-8177
02-8451,42,53000,1,18.869268,0,0,46-002
11-455,13,49000,0,31.175907,0,0,02-3119
02-3158,43,54000,1,33.242985,0,0,02-185
02-5754,18,47000,1,19.560575,0,0,02-2907
03-0259,33,47000,1,19.156742,0,0,03-392
02-2781,40,47000,1,34.009583,0,0,02-034
02-6503,19,49000,0,18.027378,0,0,02-034
02-5240,17,50000,1,21.730322,0,0,02-2907
42-2093,44,49000,0,18.752909,0,0,42-1255
15-069,30,52000,0,35.077343,0,0,01-4443
01-6800,11,46000,0,21.264887,0,0,50-025
01-1207,28,52000,0,41.538673,0,0,01-1394
03-1509,38,53000,1,18,0,0,01-6989
03-1067,39,47000,0,19.416838,0,0,01-9531
24-061,12,49000,0,36.863792,0,0,02-370
38-052,26,46000,0,35.980835,0,0,16-047
02-7681,38,49000,0,19.451061,0,0,02-2863
01-2771,8,48000,0,30.409309,0,1,01-1429
00-351,38,49000,0,37.712524,0,0,01-1416
00-390,19,47000,0,33.667351,0,0,01-305
01-8175,12,47000,1,18.123203,1,0,10-041
01-5432,38,49000,1,,0,0,03-1785
01-3243,30,53000,1,33.65366,0,0,02-700
01-6054,21,47000,1,24.447639,0,0,32-130
01-7126,6,46000,0,19.067762,0,0,01-4724
01-2719,27,49000,0,34.516083,0,0,14-018
01-8055,13,46000,0,19.101986,0,0,01-1559
30-158,39,49000,0,35.624916,0,0,01-9417
04-040,5,45000,0,45.077343,0,0,04-027
25-105,30,48000,0,33.84531,0,0,01-8836
01-045,28,57000,1,57.685146,0,0,01-2158
01-5910,10,49000,0,19.190966,0,0,14-018
02-9080,43,49000,0,18.349075,0,0,02-8074
02-3631,11,48000,0,24.208076,0,0,02-211
05-147,35,47000,0,35.323753,0,0,30-031
03-161,43,47000,0,46.069817,0,0,01-265
01-1118,23,52000,0,40.710472,0,0,14-018
42-1838,37,47000,1,22.68857,0,0,42-2009
01-108,36,50000,1,76.966461,0,0,01-305
01-7723,15,47000,1,20.087612,0,0,01-1237
30-074,7,49000,1,31.10746,0,0,10-058
01-5968,10,47000,1,22.113621,0,0,01-045
01-5292,14,46000,0,24.666666,0,0,08-154
08-080,28,54000,0,49.574265,0,0,01-112
16-016,31,51000,0,45.768654,0,0,15-005
01-5809,40,47000,0,28.81451,0,0,01-9063
01-333,20,55000,1,45.665981,0,0,01-3143
01-3733,0,53000,1,26.596851,0,0,01-180
01-6176,10,50000,0,22.058865,0,0,49-005
38-010,3,49000,0,35.063656,0,0,01-5866
00-214,27,48000,0,,0,0,02-3158
02-5254,13,47000,1,20.635181,0,0,06-045
30-121,34,45000,0,35.830254,0,0,10-058
32-048,15,51000,0,19.368925,0,0,01-7700
42-860,6,49000,1,26.234085,0,0,01-7097
02-5961,27,46000,0,21.196442,0,1,03-158
42-1448,47,51000,1,31.7577,0,0,01-7079
04-167,9,48000,0,38.835045,0,0,01-873
02-1205,11,51000,1,35.638603,0,0,03-058
21-041,25,46000,0,21.798767,0,0,02-3172
01-6906,12,47000,0,20.758385,0,0,01-7904
02-5540,11,46000,0,18.841888,0,0,02-3269
01-2268,39,49000,0,38.828201,0,0,01-305
02-2231,45,49000,0,36.453114,0,0,02-034
01-4394,9,51000,0,26.16564,0,0,05-045
01-1040,5,51000,0,37.212868,0,0,01-268
13-191,28,53000,0,38.410679,0,0,02-3119
01-6032,5,49000,1,20.0397,0,0,42-1395
29-038,42,49000,0,43.373032,0,0,29-029
03-1517,40,55000,1,18.287474,0,0,09-004
01-7416,3,54000,1,18.684464,0,0,01-761
02-5853,24,50000,0,20.628336,0,0,02-1429
01-7554,1,47000,1,18.212183,0,0,01-7079
01-8812,28,47000,1,20.422998,0,0,01-273
42-1684,9,49000,1,18.73922,0,0,42-216
02-3644,18,47000,1,25.693361,0,0,02-3463
01-2246,2,48000,0,31.251198,0,0,18-039
01-5183,35,49000,0,29.314167,0,0,01-5828
19-070,33,47000,0,38.301163,0,0,19-005
02-2117,5,48000,0,28.417522,0,0,02-726
01-6610,18,47000,0,23.085558,0,0,01-1494
03-1991,40,51000,1,18.239561,0,0,03-0426
30-017,32,51000,0,41.169064,0,0,30-040
02-2435,27,49000,0,32.34634,0,0,14-018
02-551,39,50000,0,45.686516,0,0,02-211
02-3775,23,49000,0,26.624229,0,0,11-144
01-8722,11,46000,0,18,0,0,30-040
03-0516,30,58000,1,18,0,0,08-027
02-552,31,53000,0,44.180698,0,0,11-075
05-069,47,54000,0,47.774128,0,0,05-028
01-6060,42,47000,0,28.773443,0,0,16-033
01-5313,18,50000,1,25.488022,0,0,01-5209
01-3879,37,53000,0,33.975361,0,0,01-761
01-8378,42,46000,0,24.509241,0,0,01-5356
18-012,41,50000,0,49.149899,0,0,03-014
01-6889,16,46000,0,21.586584,0,0,38-066
23-065,28,51000,0,35.70705,0,0,02-5346
01-6825,2,48000,1,19.225187,0,0,01-6710
01-1494,3,49000,0,35.282684,0,0,01-1283
02-5044,12,46000,0,20.676249,0,0,21-053
08-069,8,53000,1,46.309376,0,0,01-3920
01-1741,12,52000,0,36.124573,0,0,14-018
SM-0035,47,46000,0,19.18412,0,0,01-6984
01-312,30,52000,0,47.500343,0,0,01-2736
64-006,22,52000,1,33.84531,0,0,02-5880
04-334,9,48000,1,30.286106,0,0,01-873
32-136,37,51000,1,23.482546,0,0,01-2087
14-045,25,50000,0,41.388092,0,0,01-1477
02-4993,23,49000,0,23.325119,0,0,11-003
10-096,5,46000,0,35.672829,0,0,04-045
30-017,38,51000,0,42.40794,0,0,30-040
29-100,20,47000,0,34.570843,0,0,01-6385
29-095,39,47000,1,38.520191,0,0,03-1383
42-582,9,47000,0,28.054758,0,0,01-7097
01-3562,1,47000,1,27.048597,0,0,15-013
01-1998,6,49000,0,32.996578,0,0,01-405
02-6694,39,47000,1,,0,0,02-4534
06-257,26,49000,0,36.350445,0,0,06-022
02-6410,22,47000,0,,0,0,02-833
01-2009,43,49000,0,40.724159,0,0,01-1880
01-6948,23,51000,1,23.653662,0,0,01-2020
01-6706,11,47000,1,20.915812,0,0,01-1494
01-3356,45,48000,0,36.63792,0,0,16-052
02-6427,19,46000,0,18.260096,0,0,01-226
02-244,20,51000,0,45.501713,0,0,02-2975
01-3768,15,49000,0,29.334702,0,0,03-067
01-4222,40,48000,0,33.96167,0,0,01-8031
01-4069,0,46000,0,25.919233,0,0,03-070
03-005,15,52000,0,73.619438,0,0,01-7878
01-4276,38,49000,0,33.489391,0,0,01-1576
03-3586,47,50000,1,18.417522,0,0,38-028
01-702,45,50000,0,47.691994,0,0,01-2795
02-1831,23,52000,0,33.160851,0,0,13-191
18-084,9,49000,0,35.282684,0,0,01-116
42-1821,15,46000,0,18.602327,0,0,42-1314
01-7101,3,49000,0,19.01985,0,0,14-018
01-3349,7,46000,0,28.650238,0,0,38-002
02-6529,36,48000,0,21.737165,0,0,00-076
18-013,14,49000,0,43.160851,0,0,14-018
01-3656,26,51000,0,32.09993,0,0,01-199
01-8290,15,52000,0,31.333334,0,0,01-8287
36-035,2,47000,0,31.381245,0,0,36-015
38-052,47,48000,0,40.361397,0,0,16-047
01-2973,4,50000,0,28.978783,0,0,01-3181
18-028,15,49000,0,41.586586,0,0,01-112
01-6300,33,49000,0,26.117727,0,0,33-006
01-5750,34,47000,0,27.575634,0,0,02-237
02-5749,19,46000,0,19.820671,0,0,19-006
03-0746,43,53000,1,20.64887,0,0,01-6820
01-4792,4,50000,1,24.386036,0,0,01-266
01-2423,17,46000,0,33.701572,0,0,01-2161
03-0025,33,48000,0,19.567419,0,0,01-6989
01-3487,33,52000,0,33.756332,1,0,01-3359
01-023,27,60000,0,57.938396,0,0,01-9943
16-098,21,51000,0,32.551678,0,0,16-052
30-124,25,49000,0,33.96167,0,0,30-040
01-9516,32,47000,0,20.422998,0,0,01-7681
02-5864,19,52000,1,19.533195,0,0,02-2975
01-8460,26,49000,0,19.83436,0,0,01-7795
02-5204,27,46000,0,23.70842,0,0,02-1360
01-5266,46,51000,0,31.483915,0,0,01-3247
02-6578,44,47000,0,23.304586,0,0,01-1494
01-4852,22,46000,1,28.232718,0,0,18-061
02-6046,46,47000,1,24.967831,0,0,02-6382
03-3557,47,48000,1,,0,0,03-141
02-5089,4,47000,0,,0,0,12-005
01-6593,46,48000,1,28.944559,0,0,01-1749
11-045,19,49000,0,43.003422,0,0,02-355
01-8144,29,47000,0,21.661875,0,0,31-007
02-4952,10,46000,0,20.696783,0,0,02-4065
01-8941,28,47000,1,,0,0,38-002
03-0325,30,49000,1,18.205339,0,0,01-3148
01-8968,16,49000,0,18.136892,0,0,20-037
29-056,13,50000,0,36.124573,0,0,01-5356
03-319,11,48000,0,35.782341,0,0,01-112
01-1966,32,50000,1,38.533882,0,0,01-658
30-121,27,45000,0,34.365501,0,0,10-058
01-5788,19,47000,0,24.447639,0,0,05-011
38-062,37,49000,0,37.472965,0,0,01-7551
04-018,27,52000,1,56.213554,0,0,01-1429
53-027,21,51000,1,33.099247,0,0,01-466
02-7430,45,47000,1,21.237509,0,0,02-3269
02-474,39,48000,1,46.535248,0,0,02-144
02-8636,39,46000,0,18,0,0,04-453
30-085,47,49000,0,39.382614,0,0,01-2049
12-058,13,46000,0,38,0,0,02-3778
01-3866,20,52000,1,30.429844,0,0,03-150
01-7594,7,47000,0,18.848734,0,0,32-117
02-501,23,51000,0,43.0308,0,0,02-2907
02-5056,18,49000,0,22.161533,0,0,02-034
42-1613,9,46000,1,20.607803,0,0,42-1581
02-1202,20,45000,0,37.555099,0,0,02-1855
20-009,10,49000,0,39.457905,0,0,01-708
01-7648,33,51000,1,23.598906,0,0,01-3758
49-021,44,49000,0,36.761124,0,0,03-1074
01-8417,17,47000,1,19.451061,0,0,01-7904
02-3310,17,51000,0,27.308693,0,0,13-191
08-166,26,51000,0,41.203285,0,0,08-060
20-147,10,49000,0,30.498289,0,0,14-018
02-5673,41,48000,0,24.618753,0,0,02-3854
01-7007,19,50000,0,22.77755,0,0,01-5203
19-071,30,49000,1,36.56263,0,0,19-005
06-185,10,49000,0,37.075974,0,0,02-4534
01-7686,41,48000,1,25.549623,0,0,01-305
01-5919,0,46000,0,20.799452,0,0,01-1559
01-670,18,54000,0,,0,0,03-058
37-009,4,49000,0,36.261463,0,0,16-047
42-1349,40,49000,1,19.629021,0,0,42-2039
02-6250,19,49000,1,18.56126,0,0,02-2039
01-6394,18,50000,1,23.297741,0,0,01-4426
01-2307,3,49000,0,31.264887,0,0,01-2371
01-2169,44,53000,1,40.334019,0,0,01-451
01-8177,27,48000,0,21.196442,0,0,01-7681
01-3670,43,46000,0,35.638603,0,0,09-014
01-3298,39,57000,0,35.385353,0,0,01-9943
01-6770,17,48000,0,22.469542,1,0,01-1598
03-0296,34,53000,0,19.211498,0,0,01-7022
30-036,20,49000,0,36.131416,0,0,01-2085
01-6364,16,46000,0,22.544832,0,0,49-005
02-7109,27,47000,0,18.260096,0,0,02-1306
01-5047,39,45000,1,30.587269,0,0,01-6110
01-2398,18,50000,0,34.002739,0,0,01-834
02-028,0,53000,0,63.831623,0,0,01-226
42-909,42,44000,0,33.585217,0,0,68-077
01-8450,42,49000,0,24.605064,0,0,31-007
01-878,43,47000,0,46.117729,0,0,03-1341
14-119,5,46000,0,29.498974,0,0,14-017
35-033,41,52000,0,41.949348,0,0,04-004
38-045,6,48000,0,33.311432,0,0,08-047
18-106,4,48000,0,31.29911,0,0,01-1477
01-6677,33,50000,0,25.980835,0,0,10-041
01-6013,32,48000,0,26.69952,0,0,03-0055
01-6579,28,46000,0,25.138947,0,0,09-010
01-6196,36,51000,0,27.534565,0,0,01-6989
01-7432,1,48000,1,18.136892,0,0,02-3015
18-059,28,53000,0,19.293634,0,0,01-174
01-8363,23,47000,0,20.272417,0,0,22-018
01-9410,34,48000,0,21.114305,1,0,03-0393
02-5108,7,47000,1,19.711157,0,0,02-3119
88-099,16,49000,1,24.413416,0,0,01-3371
03-230,43,49000,0,43.982204,0,0,01-8235
01-8710,19,44000,0,19.38946,0,0,03-252
02-4776,11,50000,1,20.703629,0,0,01-3758
01-8133,47,47000,0,25.460644,0,0,14-034
02-4667,34,47000,0,26.015059,0,0,00-076
01-8072,12,49000,1,18.602327,0,0,01-3758
02-4125,16,47000,0,24.413416,0,0,02-4629
42-2062,47,48000,1,20.73785,0,0,42-2041
20-060,3,46000,0,32.914444,0,0,01-6216
01-4052,17,46000,0,29.492128,0,0,16-086
01-8594,42,49000,0,24.413416,0,0,01-6250
01-2719,47,49000,0,38.684464,0,0,01-658
01-8962,25,50000,0,19.964409,0,0,01-410
02-3669,5,48000,1,22.982889,0,0,02-726
02-1164,43,54000,1,42.620125,0,0,01-526
10-201,3,49000,0,28.93087,0,0,08-166
24-083,18,49000,1,19.225187,0,0,02-3119
08-140,31,52000,0,44.358658,0,0,01-5538
01-8835,31,48000,0,21.791924,0,0,01-3247
42-575,22,47000,0,30.607803,0,0,01-112
01-3146,27,51000,0,33.270363,0,0,01-1389
02-2553,38,49000,0,34.071182,0,0,02-748
03-0677,34,46000,0,18.828199,0,0,08-153
01-5409,37,51000,0,29.18412,0,0,38-028
07-019,20,49000,0,42.161533,0,0,07-008
01-832,43,52000,0,46.596851,0,0,01-4652
03-2206,45,49000,1,18.958248,0,0,01-6989
42-1542,21,46000,0,25.104723,0,0,42-1581
02-6377,46,47000,0,23.995893,0,0,02-5289
01-2864,24,48000,0,33.509926,0,0,30-031
01-5885,0,46000,0,20.491444,0,0,01-1576
16-056,23,49000,0,39.197811,0,0,16-086
03-0307,30,51000,1,18.403833,0,0,01-161
01-3851,37,54000,1,33.749485,0,0,05-028
00-158,40,48000,1,39.088295,0,0,01-394
02-2415,25,49000,0,31.860371,0,0,02-1170
03-2996,44,48000,1,18.041067,0,0,01-272
99-140,25,49000,0,36.028748,0,0,20-037
02-4687,1,47000,1,19.156742,0,0,03-158
01-1885,20,53000,1,29.683779,0,0,01-1394
02-276,14,52000,0,47.664616,0,0,02-2907
68-100,33,49000,1,27.609856,0,0,01-3371
02-4937,5,49000,0,19.663244,0,0,11-360
02-3868,18,52000,1,,0,0,02-003
01-3156,45,51000,0,37.06913,0,0,01-6989
02-5010,0,47000,0,18.53388,0,0,02-748
01-8377,29,46000,0,21.518139,0,0,14-056
25-024,24,49000,0,38.547569,0,0,02-4481
01-7830,28,47000,1,22.695414,0,0,01-1237
01-8295,9,48000,1,30.744696,0,0,01-8296
01-1345,35,53000,0,42.558521,0,0,18-039
00-237,23,53000,0,34.885693,0,0,01-7627
42-1290,28,46000,0,29.307323,0,0,42-1254
01-5848,25,57000,0,26.227242,0,0,03-003
02-2993,47,47000,1,34.58453,0,0,02-4630
02-5494,21,46000,0,20.908966,0,0,06-124
02-5725,17,48000,0,19.403149,0,1,02-2039
13-293,33,52000,0,36.384666,0,0,02-2975
02-3729,29,51000,0,27.938398,0,0,03-158
02-5066,36,47000,0,25.850786,0,0,02-6382
42-777,46,46000,1,35.022587,0,0,68-077
20-142,29,49000,1,23.003422,0,0,14-018
02-5218,29,49000,0,24.009583,0,0,02-5042
09-043,11,49000,0,22.893908,0,0,14-018
01-3658,22,50000,0,31.278576,0,0,01-744
01-7297,25,47000,1,23.188227,0,0,01-8234
02-8499,39,50000,0,18.36961,0,0,02-1272
33-003,33,50000,0,42.688572,0,0,01-548
01-7885,42,49000,0,25.323751,0,0,01-7195
53-017,7,49000,0,30.826832,0,0,16-033
01-7142,22,47000,0,22.414783,0,0,10-041
42-1642,7,46000,0,19.314169,0,0,42-1348
01-5547,2,47000,0,21.682409,0,0,01-1236
01-2358,17,54000,1,33.920601,0,0,01-1763
01-9604,47,47000,0,23.400412,0,0,01-112
01-9410,38,48000,0,21.935661,0,0,03-0393
03-3275,45,51000,1,18,0,0,01-6989
01-588,3,50000,0,39.943874,0,0,18-039
